# x0 (bohr), y0, z0, x1, y1, z1, x2, y2, z2, x3, y3, z3, V (hartree)
3.937167689266832804e-01,-1.023306402291772388e+00,-2.148682784335700369e+00,-4.644030274786798418e-01,1.280295560685914324e+00,-2.172025374100208239e+00,-9.524329658773773855e-02,-3.109428494924477704e-01,1.493335931628041457e+00,1.659294908228826082e-01,5.395367336289175197e-02,2.827372355983497343e+00,-2.647244153000001265e-01
-3.507039248403223120e-01,1.190530533184549711e+00,-4.845994054273108809e+00,-2.622378717927666483e-02,3.751813316984386470e-01,-6.060768539094711471e+00,1.878777832243734916e-02,-1.336294076438551581e+00,5.227234927177857315e+00,3.581398600607690885e-01,-2.294178039806069047e-01,5.679527817385221056e+00,-3.386910501999997880e-01
-3.773368998648093386e-01,1.622626990762120913e+00,-1.016095146705754537e+01,-3.029801089266908054e-01,1.260113552210140764e+00,-7.586402735880180437e+00,2.493917469234120665e-01,-1.905034120145683740e+00,9.137810624366210277e+00,4.309251735066003675e-01,-9.777064242800097560e-01,8.609543754203398791e+00,-2.292593069999997457e-01
-1.023282214144888513e+00,4.546541306205924976e-02,-6.346104356993812701e+00,1.023304451918461089e+00,-4.544039572400785515e-02,-5.266554924271288129e+00,-3.874261847147029147e-01,2.235661220993259701e-01,6.402661189391900542e+00,3.874039090260840146e-01,-2.235911956785140153e-01,5.209998140708360204e+00,-2.806381588999997678e-01
-1.393886032658719243e+00,6.250769393304522747e-02,-2.218176550951227011e+00,1.457465351167234635e+00,-5.925509667664798780e-02,-1.557629943525397742e+00,-5.580739930370635232e-02,1.078714872871360253e-01,2.593702553763017171e+00,-7.771986678851295315e-03,-1.111241767400240055e-01,1.182103997594468936e+00,-2.209835349000000004e-01
-3.392928540958006778e-01,8.284860008982319890e-02,-4.378627314402366189e+00,1.215015246600009258e+00,6.082501594175188792e-02,-6.963057444200305923e+00,1.955080293136022274e-01,3.515580024422849115e-01,6.533844533409036259e+00,-1.071230514534030620e+00,-4.952317626736091327e-01,4.807840285460440732e+00,-1.658090351999998990e-01
1.306008385369433200e-01,2.547732506532401561e-02,-9.471467282434289814e+00,-1.995864078592081703e-01,-2.219716397686447018e-01,-8.130464191297951615e+00,-3.672832405554430912e-01,6.924571416105319843e-02,8.030122599105034453e+00,4.362687890285222303e-01,1.272486239772276373e-01,9.571808993489499429e+00,-3.314557945999998534e-01
1.696749680742317412e-01,2.533160056886245293e-02,-6.776392679680314224e+00,-2.484325786757567711e-01,-2.499188971611325250e-01,-5.486803779485720511e+00,-3.969586718455900276e-01,1.516516815317677513e-01,5.393656940123502608e+00,4.757162671395726017e-01,7.293564835393123724e-02,6.869539667349565448e+00,-3.330185619000001207e-01
2.148084160165280032e-01,3.196284259390308469e-02,-4.104381443240984417e+00,-3.028652515227897579e-01,-2.848817001333699417e-01,-2.815718147836806740e+00,-3.369616943877776771e-01,2.149737697843547846e-01,2.888868269400001854e+00,4.250185166387528968e-01,3.794512811441316802e-02,4.031231505972844964e+00,-3.458959618999999375e-01
3.288819152979641780e-01,2.957474090636876690e-02,-3.082318691357999185e+00,-4.203358810274169799e-01,-7.364129836390861383e-01,-2.253004145676185122e+00,-4.444091693088492723e-01,6.421945396754815683e-01,2.549744577266596757e+00,5.358631258276481679e-01,6.464374107576711936e-02,2.785578488722417756e+00,-3.307270284999999088e-01
2.639524932402607660e-01,-4.082012471992376712e-01,-4.693247932082524443e+00,-3.576188119256212272e-01,-1.550367612789876670e+00,-5.322868671768151039e+00,1.885661035926135265e-01,1.071444314879613779e+00,5.736306910957896577e+00,-9.489979323604866290e-02,8.871245842167614359e-01,4.279809975451307480e+00,-3.443245828999998981e-01
-1.734887338691573078e-01,-1.537514615021774000e+00,-6.699799772997573122e+00,7.976112561384472721e-02,-1.675774079458358878e+00,-8.017585204397940757e+00,6.918179425365363899e-01,1.107868722359198532e+00,7.038019282635056939e+00,-5.980903304597904313e-01,2.105420017450296832e+00,7.679366023726188040e+00,-3.299335933000000498e-01
-4.738906138963761006e-01,-2.743507921799126503e+00,-9.422980315616486635e+00,3.801251762725270100e-01,-1.724382457988572925e+00,-9.995029447844281378e+00,-4.781285239795278752e-01,2.407443194297143929e+00,9.046644844333991742e+00,5.718939778853340261e-01,2.060447255430696956e+00,1.037136529621989567e+01,-3.321155105999997748e-01
-2.379349250765435131e-01,1.018539518807823480e-01,-7.965842862549703085e+00,2.007295328991311190e-01,-1.279436671829066174e-01,-9.144335099962411562e+00,-2.413839916334881708e-01,1.788409223498407460e-02,7.760608435917126791e+00,2.785894521452080275e-01,8.205590884230328300e-03,9.349569538255364520e+00,-3.326797759999997606e-01
-7.168394998671179241e-02,9.095969099890786891e-02,-4.213574892034410269e+00,2.706488507660151713e-02,-1.221677026483392187e-01,-5.326080236834151549e+00,-2.939186854440523633e-01,4.383156825022609809e-02,3.799602352576529896e+00,3.385378425208291353e-01,-1.262359672600421416e-02,5.740052803134739534e+00,-2.880539554999999030e-01
3.595561566708936341e-01,2.599939366113187544e-01,-1.602781489635612955e+00,-2.643104463115237279e-01,-2.725359890881849378e-01,-2.899227598425533348e+00,-6.885884172459082464e-01,3.600664981799951703e-02,1.620171884031798459e+00,5.933428394342846746e-01,-2.346464735202544866e-02,2.881837250392987659e+00,-3.203659544999999387e-01
1.052119004662198654e+00,2.469232059199719664e-01,-6.244460099054993663e+00,7.048240312778833450e-02,-1.053399400462642216e-01,-4.820379127202552461e+00,-4.407241951011148795e-01,-9.986634221248515131e-02,6.048085179281290635e+00,-6.818770335923726167e-01,-4.171698335093735471e-02,5.016754112871704585e+00,-2.958771095999999101e-01
3.320457522833373809e-01,-3.028821280266819627e-01,-9.073456515012207291e+00,1.827504781380383303e+00,5.989598747822638680e-01,-8.671559545293675342e+00,-7.898515605828817510e-01,-1.012313398009448695e-01,8.111945219206898372e+00,-1.369698734479673607e+00,-1.948464792409757562e-01,9.633070934060278034e+00,-3.201278013999997452e-01
2.745527965901234380e-01,-4.680275672455486702e-01,-9.212733990628448666e+00,-2.745455205368464990e-01,4.680284544528961477e-01,-8.281219228241571528e+00,1.145225865892630868e+00,-3.361752607574887697e-01,7.589780960693023992e+00,-1.145233391592487049e+00,3.361742611059601593e-01,9.904172319268234048e+00,-2.119089973999999099e-01
2.045904780949614477e-02,-3.239648462384782657e-01,-7.654067397864829481e+00,-2.044536275242099521e-02,3.239475932062969021e-01,-6.431690404715840081e+00,-8.809278482827251899e-01,5.424957329802927719e-02,8.206782514684956453e+00,8.809138895506708478e-01,-5.423241388040454802e-02,5.878975356395737428e+00,-2.346227035999997046e-01
-2.382069216080396346e-01,-1.370664574905270661e-01,-6.020227492831207172e+00,2.381559323482807522e-01,1.369057288078206203e-01,-4.656696584075240786e+00,1.360095647536475605e+00,-8.988453232289281836e-01,4.634600944125987887e+00,-1.360044958228334711e+00,8.990059800390484135e-01,6.042323199391511857e+00,-2.017092013999997047e-01
-4.055586095503433963e-01,9.592752343488669675e-02,-4.156928400410542679e+00,4.027766789623209998e-01,-9.575627863366113768e-02,-3.102653328246833375e+00,-9.067742230950524007e-01,4.635877735320885762e-01,4.282938218003597974e+00,9.095558193328873164e-01,-4.637590683169476868e-01,2.976643571706826918e+00,-2.719752689999996864e-01
-6.389225164637948318e-01,3.077674634131039588e-01,-3.088651822649640444e+00,4.453085077973739092e-01,-4.475171210452024151e-01,-2.384424378313910964e+00,1.671235778069829481e+00,-8.865757574423300813e-01,3.263560051467476075e+00,-1.477622145816846366e+00,1.026325385286771752e+00,2.209516214076573171e+00,-1.911992786999998639e-01
-7.825663819673374100e-01,1.847499774359585012e-01,-3.888078777632340000e+00,1.549584723667182112e-02,-8.499991461404670101e-01,-4.024179392137115840e+00,2.208845164965590468e-01,5.725922083714928279e-01,3.533927634604733470e+00,5.461855926860991195e-01,9.265694996833727382e-02,4.378330599413105872e+00,-3.009121633999998213e-01
-8.759353927294557529e-01,-6.970602148620563820e-02,-4.927163332010794150e+00,-5.305142527088966276e-01,-1.192203850664146358e+00,-5.903541061197113748e+00,5.686759512107141257e-01,-1.071037794292696854e-01,7.145548397774653893e+00,8.377732146185579154e-01,1.369013660752246953e+00,3.685156065587951169e+00,-1.926135875000001274e-01
-8.563282538181944403e-01,-7.040945216767423576e-01,-6.297236673008733909e+00,-1.188793864189576999e+00,-1.154325855111617338e+00,-7.449276269968604147e+00,1.777164231216105783e+00,9.083736865750845491e-01,6.404131610547194597e+00,2.679573488754655175e-01,9.500467202079059259e-01,7.342381405344714729e+00,-3.253850186999998062e-01
-8.583952296701331530e-01,-1.372550451333801158e+00,-7.745801240751373662e+00,-1.825350754733947811e+00,-1.082527942297249801e+00,-8.915960764717228315e+00,-3.681816492847734268e-01,1.460288438398710031e+00,8.981926384005653574e+00,3.051927042642431864e+00,9.947900144267639577e-01,7.679835684584330302e+00,-1.944602521000000639e-01
-8.373088903962409013e-01,1.102728755634212326e-01,-5.228178799621634454e+00,8.373968178703684595e-01,-1.102494774741443334e-01,-4.188875345624451185e+00,1.419862738901626342e-01,-3.047213819623908471e-01,5.584446030925977134e+00,-1.420741988901563779e-01,3.046980022018651035e-01,3.832608030120381315e+00,-2.863537901999999580e-01
-6.819415775406872937e-04,-1.875001055524921217e-02,-3.369866203836129781e+00,-1.182375911754008468e+00,2.716579044801286646e-01,-2.703767343072472684e+00,1.756810699435157053e-01,-4.872468055249049024e-02,3.496688430932531677e+00,1.007376794174619006e+00,-2.041831871013511102e-01,2.576945009713197621e+00,-3.407260539999998894e-01
-2.333804859459980285e+00,4.815869661023448045e-01,-8.764827552351107443e+00,-2.902429633349000948e+00,6.545109319433823902e-01,-7.965718762480233472e+00,3.596933986726321475e+00,-8.237696407865767734e-01,7.868151556791009860e+00,1.639300521028180802e+00,-3.123282287181223804e-01,8.862394632430669716e+00,-2.350018097999997391e-01
-1.003677811416590071e+00,6.194438178280042145e-02,-6.867937212617828635e+00,1.003707859946787018e+00,-6.194228658954913092e-02,-7.233509526886500396e+00,-9.667955545051493127e-01,-2.610270202166782294e-01,7.624135862169825195e+00,9.667654331007506929e-01,2.610248777996518887e-01,6.477310837190130677e+00,-2.427661870999997529e-01
-1.102627739407884278e+00,8.023333974142751734e-02,-2.474887135873376831e+00,1.105003058509655078e+00,-8.024506213663688825e-02,-3.457295199183969991e+00,-5.245865828938227615e-01,1.094267852215466130e-01,3.582841024886450398e+00,5.222111715221074979e-01,-1.094151408067942921e-01,2.349341266580654342e+00,-2.652095672000001070e-01
-1.118956715553777626e+00,2.159127622291765747e-01,-4.057271683843140408e+00,1.317795175080227477e-01,9.450144200598645239e-02,-3.765220105281119167e+00,-3.272032019139654024e-01,5.200727986401757486e-01,3.106665213465902298e+00,1.314380299954344133e+00,-8.304871101045854243e-01,4.715826548186761613e+00,-2.501928513999998049e-01
-1.579631696027363086e+00,4.644048831328196902e-01,-8.908729436815626457e+00,-9.553838866509174466e-01,3.459187707430579906e-01,-6.334991666065254101e+00,1.659668633175851671e+00,-6.653563946260039330e-01,7.533457733792755739e+00,8.753468408961019298e-01,-1.449673827502281354e-01,7.710263363837504436e+00,-1.877519703000001261e-01
-5.742437880180772947e-01,-1.828916167664672114e-05,-6.480462891102624745e+00,5.743989130316454750e-01,2.174399564507351640e-05,-4.514513977715557402e+00,2.036821604264032193e-01,-1.352733727232055712e-02,4.241687905604348607e+00,-2.038371922500266942e-01,1.352391973829769785e-02,6.753288931074509449e+00,-2.017822944999998480e-01
1.272830316320501920e+00,3.059027979858467208e-02,-2.909182180157737108e+00,4.872309174137687271e-01,3.457757835601527052e-02,-3.633944151414143953e+00,-1.540375789453841016e+00,-1.768829148498929082e-01,2.026693142868521758e+00,-2.196853244002680283e-01,1.117150784154888610e-01,4.516433116825349536e+00,-2.089800371999996909e-01
3.167815032286747989e+00,8.864642923244429873e-02,-6.955104977296667990e+00,2.466584488213975135e+00,5.435312076211235022e-02,-4.567579016397447234e+00,-4.354218819660713002e+00,-2.590975287911017610e-01,4.859692991019999297e+00,-1.280180564950079702e+00,1.160979680344315090e-01,6.662990887393827499e+00,-1.223268047999999109e-01
3.661097935792465563e+00,9.073292155688664207e-02,-7.243835569547229625e+00,5.847157816553641752e+00,1.301806400217750959e-01,-9.259676650705721102e+00,-6.523754772028733662e+00,-2.467748224819037994e-01,8.294850132753392558e+00,-2.984500820268542576e+00,2.586121237302563616e-02,8.208661926405419251e+00,-8.780646769999989054e-02
-1.298681793661697337e-01,1.576007891017960627e-01,-1.055534155376393812e+01,1.298770118756969183e-01,-1.575976195046274175e-01,-9.430689581586111814e+00,-2.773656659322535911e-01,-1.891969805954433481e-01,9.549977352827788479e+00,2.773568510982939439e-01,1.891938319019174364e-01,1.043605376882327107e+01,-3.129840804999999282e-01
-8.247539331826449216e-02,2.166693959281423276e-01,-4.751996371931523910e+00,8.269155879458273128e-02,-2.165932353021250700e-01,-3.581590541272480444e+00,-7.295938515555511206e-01,-2.916157404974669687e-01,3.605565851643202535e+00,7.293777080444021621e-01,2.915396140249422174e-01,4.728021043838945836e+00,-3.115368582999999969e-01
-5.790766265413667402e-02,5.766842933859529508e-01,-4.223350288052285961e+00,8.283144477602820688e-01,-6.488549229667999185e-01,-3.744545077866836547e+00,-1.159353752813042648e+00,-4.102125139568251616e-02,4.861455231857627624e+00,3.889469951755841204e-01,1.131919397952185491e-01,3.106440107956427443e+00,-2.743519790999997543e-01
9.922005740905527338e-01,-1.066259682035985423e-01,-8.755093700612883723e+00,1.284978371407524467e+00,-1.627656248230922864e-01,-1.043312323855482049e+01,-1.983539847990119925e-02,4.399245924856331480e-01,9.764387763737797599e+00,-2.257343517943648958e+00,-1.705329112064164210e-01,9.423829142101116219e+00,-2.673399853999998133e-01
2.433199201027533842e-01,-8.757107288459311523e-01,-9.520280047305254456e+00,-2.433272032599066714e-01,8.757064540446702905e-01,-8.270693349809395301e+00,4.710645285387669579e-01,8.947618364643022959e-01,8.834850060584303222e+00,-4.710574466230813551e-01,-8.947576530130174621e-01,8.956123082170023508e+00,-2.534629851999998795e-01
-6.746773607577093157e-02,-3.035049904735755422e-01,-7.494022588894843295e+00,6.743190503077250986e-02,3.033572049320136244e-01,-6.915811859014667107e+00,4.636470516416213439e-01,6.174225969923722301e-01,7.237826931825519061e+00,-4.636114818925611836e-01,-6.172749041779508339e-01,7.172007209513579618e+00,-2.209731826000000954e-01
-4.805647459777604991e-01,-5.115728571474834618e-01,-6.179342412199177126e+00,4.801579214325028544e-01,5.106942425912701644e-01,-4.848778361997839959e+00,6.150754025615702281e-01,6.052555455062933465e-01,5.635989821983448778e+00,-6.146689143150022572e-01,-6.043770313962346652e-01,5.392130589578967736e+00,-3.011880966000000104e-01
-1.150422831829671866e+00,-3.310760612792105761e-01,-4.677699868971118669e+00,1.146408533702492072e+00,3.269537798585863131e-01,-2.963587749809533545e+00,7.561078344123809414e-01,5.295918637262503337e-01,4.064884884248074037e+00,-7.520939398729870051e-01,-5.254696887723746546e-01,3.576402313552908385e+00,-2.059602660999997337e-01
-1.644515111709893285e+00,2.058805675830752691e-01,-2.843866102618398450e+00,1.689951295460787373e+00,-2.219784209252694818e-01,-2.069063587452466546e+00,5.037933912659104951e-01,2.533726158493080360e-01,2.728599075075570646e+00,-5.492300408746224605e-01,-2.372748753864055149e-01,2.184330139785960245e+00,-2.016647374000000159e-01
-1.224105937082754947e+00,7.472356087589189233e-01,-2.638307900615163959e+00,1.516377803109131506e+00,-7.666751662600238548e-01,-4.458111584371393654e+00,7.411035086529124127e-01,2.605627437589694839e-01,4.079477449201925232e+00,-1.033375909508269075e+00,-2.411233028768726971e-01,3.016941514184498185e+00,-1.525120530999999335e-01
-2.151687342248003176e-01,1.020766129570042757e+00,-3.951523089531917332e+00,6.967681908119118805e-01,-1.009433421937730557e+00,-6.485979912994193519e+00,1.768030818265217685e-01,5.999251606710329088e-02,5.501380291869385708e+00,-6.584031319470194932e-01,-7.132533952901812246e-02,4.936122145436609543e+00,-1.642260234999997071e-01
7.333126337447458676e-01,7.659174273544868683e-01,-5.919930698873264951e+00,-6.235942582934540790e-02,-7.245186821227872498e-01,-7.851935575797716282e+00,4.878656484024090356e-01,9.312544804195284007e-03,7.519495229158509098e+00,-1.158819511985122785e+00,-5.071140791769000039e-02,6.252370434886855399e+00,-2.177777265999998324e-01
7.797854235379172438e-01,2.100735064073014635e-01,-8.313178942444334751e+00,8.065036955444024325e-02,-1.386696610449150713e-01,-8.791795929259913933e+00,1.097495873735050698e-01,-8.891844447722056788e-02,9.024925844694775989e+00,-9.701860880058130743e-01,1.751448418356683912e-02,8.080048378871669712e+00,-2.613676898999999221e-01
